# Cluster             ObsID    Tx1    Tx2    Eta    RealCTR    FakeCTR      Norm1      Norm2      N2/N1
RX_J0647.7+7015        3196  11.28   0.75   0.95   0.138000   0.143600  1.938e-03  1.353e-03     0.6980
RX_J0647.7+7015        3196  11.28   0.75   0.96   0.138000   0.147300  1.958e-03  6.374e-04     0.3255
RX_J0647.7+7015        3196  11.28   0.75   0.97   0.138000   0.144000  1.979e-03  9.230e-04     0.4664
RX_J0647.7+7015        3196  11.28   0.75   0.98   0.138000   0.144200  1.999e-03  6.515e-04     0.3259
RX_J0647.7+7015        3196  11.28   0.75   0.99   0.138000   0.142900  2.020e-03  3.938e-04     0.1950
RX_J0647.7+7015        3196  11.28   1.00   0.80   0.138000   0.142100  1.632e-03  1.855e-03     1.1369
RX_J0647.7+7015        3196  11.28   1.00   0.85   0.138000   0.139300  1.734e-03  1.353e-03     0.7801
RX_J0647.7+7015        3196  11.28   1.00   0.90   0.138000   0.144500  1.836e-03  9.773e-04     0.5323
RX_J0647.7+7015        3196  11.28   1.00   0.95   0.138000   0.138900  1.938e-03  5.588e-04     0.2883
RX_J0647.7+7015        3196  11.28   1.00   0.96   0.138000   0.142500  1.958e-03  4.591e-04     0.2344
RX_J0647.7+7015        3196  11.28   1.00   0.97   0.138000   0.142900  1.979e-03  5.230e-04     0.2643
RX_J0647.7+7015        3196  11.28   1.00   0.98   0.138000   0.144200  1.999e-03  5.538e-04     0.2770
RX_J0647.7+7015        3196  11.28   1.00   0.99   0.138000   0.143300  2.020e-03  2.943e-04     0.1457
RX_J0647.7+7015        3584  11.28   0.50   0.80   0.138000   0.142700  1.632e-03  6.680e-03     4.0929
RX_J0647.7+7015        3584  11.28   0.50   0.85   0.138000   0.142600  1.734e-03  6.012e-03     3.4670
RX_J0647.7+7015        3584  11.28   0.50   0.90   0.138000   0.143600  1.836e-03  3.909e-03     2.1292
RX_J0647.7+7015        3584  11.28   0.50   0.95   0.138000   0.143900  1.938e-03  4.008e-03     2.0680
RX_J0647.7+7015        3584  11.28   0.50   0.96   0.138000   0.142800  1.958e-03  2.896e-03     1.4786
RX_J0647.7+7015        3584  11.28   0.50   0.97   0.138000   0.143800  1.979e-03  3.407e-03     1.7216
RX_J0647.7+7015        3584  11.28   0.50   0.98   0.138000   0.140700  1.999e-03  2.111e-03     1.0559
RX_J0647.7+7015        3584  11.28   0.50   0.99   0.138000   0.144100  2.020e-03  1.710e-03     0.8466
RX_J0647.7+7015        3584  11.28   0.75   0.80   0.138000   0.141600  1.632e-03  3.407e-03     2.0874
RX_J0647.7+7015        3584  11.28   0.75   0.85   0.138000   0.143800  1.734e-03  2.606e-03     1.5029
RX_J0647.7+7015        3584  11.28   0.75   0.90   0.138000   0.144100  1.836e-03  2.044e-03     1.1133
RX_J0647.7+7015        3584  11.28   0.75   0.95   0.138000   0.140400  1.938e-03  1.353e-03     0.6980
RX_J0647.7+7015        3584  11.28   0.75   0.96   0.138000   0.142500  1.958e-03  1.670e-03     0.8527
RX_J0647.7+7015        3584  11.28   0.75   0.97   0.138000   0.144800  1.979e-03  1.255e-03     0.6344
RX_J0647.7+7015        3584  11.28   0.75   0.98   0.138000   0.141400  1.999e-03  9.861e-04     0.4932
RX_J0647.7+7015        3584  11.28   0.75   0.99   0.138000   0.143300  2.020e-03  1.158e-03     0.5735
RX_J0647.7+7015        3584  11.28   1.00   0.80   0.138000   0.137700  1.632e-03  2.051e-03     1.2566
RX_J0647.7+7015        3584  11.28   1.00   0.85   0.138000   0.143300  1.734e-03  1.670e-03     0.9630
RX_J0647.7+7015        3584  11.28   1.00   0.90   0.138000   0.144000  1.836e-03  1.419e-03     0.7731
RX_J0647.7+7015        3584  11.28   1.00   0.95   0.138000   0.144000  1.938e-03  9.773e-04     0.5043
RX_J0647.7+7015        3584  11.28   1.00   0.96   0.138000   0.144300  1.958e-03  6.412e-04     0.3274
RX_J0647.7+7015        3584  11.28   1.00   0.97   0.138000   0.142500  1.979e-03  7.845e-04     0.3965
RX_J0647.7+7015        3584  11.28   1.00   0.98   0.138000   0.142300  1.999e-03  6.729e-04     0.3366
RX_J0647.7+7015        3584  11.28   1.00   0.99   0.138000   0.141500  2.020e-03  6.298e-04     0.3118
#########################
# 2199: no fit data in /Users/cavagnolo/research/me_temp_proj/me_fits/dat/c2fits_final_r2500-50_fefree_7-7.dat
RX_J0910+5422          2452   4.53   0.50   0.80   0.002000   0.001987  5.664e-05  6.223e-03   109.8614
RX_J0910+5422          2452   4.53   0.50   0.85   0.002000   0.001938  6.018e-05  2.510e-03    41.7108
RX_J0910+5422          2452   4.53   0.50   0.90   0.002000   0.002042  6.372e-05  5.678e-03    89.1044
RX_J0910+5422          2452   4.53   0.50   0.95   0.002000   0.002069  6.726e-05  8.848e-04    13.1546
RX_J0910+5422          2452   4.53   0.50   0.96   0.002000   0.002003  6.797e-05  3.217e-03    47.3367
RX_J0910+5422          2452   4.53   0.50   0.97   0.002000   0.001999  6.868e-05  9.037e-04    13.1583
RX_J0910+5422          2452   4.53   0.50   0.98   0.002000   0.002063  6.938e-05  6.680e-04     9.6271
RX_J0910+5422          2452   4.53   0.50   0.99   0.002000   0.002750  7.009e-05  8.211e-05     1.1715
RX_J0910+5422          2452   4.53   0.75   0.80   0.002000   0.001961  5.664e-05  2.658e-04     4.6925
RX_J0910+5422          2452   4.53   0.75   0.85   0.002000   0.002002  6.018e-05  1.396e-04     2.3204
RX_J0910+5422          2452   4.53   0.75   0.90   0.002000   0.001962  6.372e-05  3.947e-04     6.1941
RX_J0910+5422          2452   4.53   0.75   0.95   0.002000   0.002013  6.726e-05  8.116e-05     1.2066
RX_J0910+5422          2452   4.53   0.75   0.96   0.002000   0.001999  6.797e-05  2.028e-04     2.9839
RX_J0910+5422          2452   4.53   0.75   0.97   0.002000   0.002092  6.868e-05  4.639e-04     6.7544
RX_J0910+5422          2452   4.53   0.75   0.98   0.002000   0.002007  6.938e-05  4.246e-05     0.6119
RX_J0910+5422          2452   4.53   0.75   0.99   0.002000   0.001972  7.009e-05  1.301e-04     1.8557
RX_J0910+5422          2452   4.53   1.00   0.80   0.002000   0.001937  5.664e-05  2.122e-04     3.7472
RX_J0910+5422          2452   4.53   1.00   0.85   0.002000   0.002067  6.018e-05  2.366e-04     3.9311
RX_J0910+5422          2452   4.53   1.00   0.90   0.002000   0.002089  6.372e-05  3.943e-04     6.1878
RX_J0910+5422          2452   4.53   1.00   0.95   0.002000   0.001982  6.726e-05  1.061e-05     0.1578
RX_J0910+5422          2452   4.53   1.00   0.96   0.002000   0.001969  6.797e-05  1.661e-04     2.4440
RX_J0910+5422          2452   4.53   1.00   0.97   0.002000   0.002087  6.868e-05  6.958e-05     1.0132
RX_J0910+5422          2452   4.53   1.00   0.98   0.002000   0.001980  6.938e-05  2.856e-06     0.0412
RX_J0910+5422          2452   4.53   1.00   0.99   0.002000   0.001986  7.009e-05  2.615e-04     3.7304
#########################
# 4936: no fit data in /Users/cavagnolo/research/me_temp_proj/me_fits/dat/c2fits_final_r2500-50_fefree_7-7.dat
RX_J1347.5-1145        3592  14.62   0.50   0.80   1.129000   1.117000  8.000e-03  3.609e-02     4.5117
RX_J1347.5-1145        3592  14.62   0.50   0.85   1.129000   1.114000  8.500e-03  3.281e-02     3.8603
RX_J1347.5-1145        3592  14.62   0.50   0.90   1.129000   1.150000  9.000e-03  2.969e-02     3.2986
RX_J1347.5-1145        3592  14.62   0.50   0.95   1.129000   1.150000  9.500e-03  2.672e-02     2.8125
RX_J1347.5-1145        3592  14.62   0.50   0.96   1.129000   1.162000  9.600e-03  2.672e-02     2.7832
RX_J1347.5-1145        3592  14.62   0.50   0.97   1.129000   1.166000  9.700e-03  2.672e-02     2.7545
RX_J1347.5-1145        3592  14.62   0.50   0.98   1.129000   1.176000  9.800e-03  2.672e-02     2.7264
RX_J1347.5-1145        3592  14.62   0.50   0.99   1.129000   1.146000  9.900e-03  2.405e-02     2.4290
RX_J1347.5-1145        3592  14.62   0.75   0.80   1.129000   1.105000  8.000e-03  1.969e-02     2.4609
RX_J1347.5-1145        3592  14.62   0.75   0.85   1.129000   1.143000  8.500e-03  1.781e-02     2.0956
RX_J1347.5-1145        3592  14.62   0.75   0.90   1.129000   1.142000  9.000e-03  1.603e-02     1.7812
RX_J1347.5-1145        3592  14.62   0.75   0.95   1.129000   1.179000  9.500e-03  1.603e-02     1.6875
RX_J1347.5-1145        3592  14.62   0.75   0.96   1.129000   1.141000  9.600e-03  1.443e-02     1.5029
RX_J1347.5-1145        3592  14.62   0.75   0.97   1.129000   1.147000  9.700e-03  1.443e-02     1.4874
RX_J1347.5-1145        3592  14.62   0.75   0.98   1.129000   1.177000  9.800e-03  1.514e-02     1.5450
RX_J1347.5-1145        3592  14.62   0.75   0.99   1.129000   1.146000  9.900e-03  1.363e-02     1.3764
RX_J1347.5-1145        3592  14.62   1.00   0.80   1.129000   1.164000  8.000e-03  1.514e-02     1.8926
RX_J1347.5-1145        3592  14.62   1.00   0.85   1.129000   1.091000  8.500e-03  1.313e-02     1.5443
RX_J1347.5-1145        3592  14.62   1.00   0.90   1.129000   1.082000  9.000e-03  1.141e-02     1.2683
RX_J1347.5-1145        3592  14.62   1.00   0.95   1.129000   1.083000  9.500e-03  9.926e-03     1.0448
RX_J1347.5-1145        3592  14.62   1.00   0.96   1.129000   1.093000  9.600e-03  9.926e-03     1.0339
RX_J1347.5-1145        3592  14.62   1.00   0.97   1.129000   1.089000  9.700e-03  9.926e-03     1.0233
RX_J1347.5-1145        3592  14.62   1.00   0.98   1.129000   1.108000  9.800e-03  9.926e-03     1.0128
RX_J1347.5-1145        3592  14.62   1.00   0.99   1.129000   1.081000  9.900e-03  9.023e-03     0.9115
RX_J1347.5-1145         507  14.62   0.50   0.80   1.129000   1.179000  8.000e-03  1.217e-03     0.1522
RX_J1347.5-1145         507  14.62   0.50   0.85   1.129000   1.181000  8.500e-03  5.147e-04     0.0606
RX_J1347.5-1145         507  14.62   0.50   0.90   1.129000   1.235000  9.000e-03  1.298e-04     0.0144
RX_J1347.5-1145         507  14.62   0.50   0.95   1.129000   1.293000  9.500e-03  2.652e-04     0.0279
RX_J1347.5-1145         507  14.62   0.50   0.96   1.129000   1.307000  9.600e-03  8.501e-05     0.0089
RX_J1347.5-1145         507  14.62   0.50   0.97   1.129000   1.315000  9.700e-03  4.336e-05     0.0045
RX_J1347.5-1145         507  14.62   0.50   0.98   1.129000   1.318000  9.800e-03  3.060e-05     0.0031
RX_J1347.5-1145         507  14.62   0.50   0.99   1.129000   1.333000  9.900e-03  4.869e-05     0.0049
RX_J1347.5-1145         507  14.62   0.75   0.80   1.129000   1.177000  8.000e-03  8.796e-04     0.1099
RX_J1347.5-1145         507  14.62   0.75   0.85   1.129000   1.184000  8.500e-03  2.649e-04     0.0312
RX_J1347.5-1145         507  14.62   0.75   0.90   1.129000   1.232000  9.000e-03  1.797e-04     0.0200
RX_J1347.5-1145         507  14.62   0.75   0.95   1.129000   1.295000  9.500e-03  6.142e-05     0.0065
RX_J1347.5-1145         507  14.62   0.75   0.96   1.129000   1.286000  9.600e-03  3.206e-05     0.0033
RX_J1347.5-1145         507  14.62   0.75   0.97   1.129000   1.305000  9.700e-03  3.132e-05     0.0032
RX_J1347.5-1145         507  14.62   0.75   0.98   1.129000   1.333000  9.800e-03  5.863e-05     0.0060
RX_J1347.5-1145         507  14.62   0.75   0.99   1.129000   1.350000  9.900e-03  5.728e-05     0.0058
RX_J1347.5-1145         507  14.62   1.00   0.80   1.129000   1.177000  8.000e-03  9.230e-04     0.1154
RX_J1347.5-1145         507  14.62   1.00   0.85   1.129000   1.189000  8.500e-03  3.098e-04     0.0364
RX_J1347.5-1145         507  14.62   1.00   0.90   1.129000   1.231000  9.000e-03  1.343e-04     0.0149
RX_J1347.5-1145         507  14.62   1.00   0.95   1.129000   1.302000  9.500e-03  9.771e-05     0.0103
RX_J1347.5-1145         507  14.62   1.00   0.96   1.129000   1.295000  9.600e-03  3.685e-05     0.0038
RX_J1347.5-1145         507  14.62   1.00   0.97   1.129000   1.327000  9.700e-03  3.060e-05     0.0032
RX_J1347.5-1145         507  14.62   1.00   0.98   1.129000   1.320000  9.800e-03  4.983e-05     0.0051
RX_J1347.5-1145         507  14.62   1.00   0.99   1.129000   1.332000  9.900e-03  3.518e-05     0.0036
RX_J1350+6007          2229   4.48   0.50   0.80   0.007000   0.006987  1.368e-04  4.358e-04     3.1856
RX_J1350+6007          2229   4.48   0.50   0.85   0.007000   0.006978  1.454e-04  1.160e-04     0.7982
RX_J1350+6007          2229   4.48   0.50   0.90   0.007000   0.007340  1.539e-04  1.226e-04     0.7969
RX_J1350+6007          2229   4.48   0.50   0.95   0.007000   0.007244  1.625e-04  2.606e-05     0.1604
RX_J1350+6007          2229   4.48   0.50   0.96   0.007000   0.007189  1.642e-04  1.024e-04     0.6237
RX_J1350+6007          2229   4.48   0.50   0.97   0.007000   0.007286  1.659e-04  3.407e-04     2.0538
RX_J1350+6007          2229   4.48   0.50   0.98   0.007000   0.006772  1.676e-04  2.223e-04     1.3263
RX_J1350+6007          2229   4.48   0.50   0.99   0.007000   0.008352  1.693e-04  3.412e-05     0.2015
RX_J1350+6007          2229   4.48   0.75   0.80   0.007000   0.007173  1.368e-04  1.433e-04     1.0475
RX_J1350+6007          2229   4.48   0.75   0.85   0.007000   0.007167  1.454e-04  1.670e-04     1.1489
RX_J1350+6007          2229   4.48   0.75   0.90   0.007000   0.007326  1.539e-04  1.086e-04     0.7056
RX_J1350+6007          2229   4.48   0.75   0.95   0.007000   0.006816  1.625e-04  2.130e-05     0.1311
RX_J1350+6007          2229   4.48   0.75   0.96   0.007000   0.006666  1.642e-04  6.901e-06     0.0420
RX_J1350+6007          2229   4.48   0.75   0.97   0.007000   0.006907  1.659e-04  2.033e-05     0.1226
RX_J1350+6007          2229   4.48   0.75   0.98   0.007000   0.007014  1.676e-04  4.095e-06     0.0244
RX_J1350+6007          2229   4.48   0.75   0.99   0.007000   0.007313  1.693e-04  3.161e-06     0.0187
RX_J1350+6007          2229   4.48   1.00   0.80   0.007000   0.007153  1.368e-04  8.307e-05     0.6072
RX_J1350+6007          2229   4.48   1.00   0.85   0.007000   0.007107  1.454e-04  1.160e-04     0.7978
RX_J1350+6007          2229   4.48   1.00   0.90   0.007000   0.006753  1.539e-04  3.072e-05     0.1996
RX_J1350+6007          2229   4.48   1.00   0.95   0.007000   0.008221  1.625e-04  2.937e-06     0.0181
RX_J1350+6007          2229   4.48   1.00   0.96   0.007000   0.006814  1.642e-04  1.843e-05     0.1122
RX_J1350+6007          2229   4.48   1.00   0.97   0.007000   0.006675  1.659e-04  7.544e-06     0.0455
RX_J1350+6007          2229   4.48   1.00   0.98   0.007000   0.007603  1.676e-04  8.174e-07     0.0049
RX_J1350+6007          2229   4.48   1.00   0.99   0.007000   0.007789  1.693e-04  8.174e-07     0.0048
RX_J1423.8+2404        1657   6.64   0.50   0.80   0.161000   0.162500  1.368e-03  4.453e-03     3.2552
RX_J1423.8+2404        1657   6.64   0.50   0.85   0.161000   0.168500  1.454e-03  4.453e-03     3.0637
RX_J1423.8+2404        1657   6.64   0.50   0.90   0.161000   0.163800  1.539e-03  3.246e-03     2.1094
RX_J1423.8+2404        1657   6.64   0.50   0.95   0.161000   0.168500  1.625e-03  3.407e-03     2.0970
RX_J1423.8+2404        1657   6.64   0.50   0.96   0.161000   0.167300  1.642e-03  3.217e-03     1.9599
RX_J1423.8+2404        1657   6.64   0.50   0.97   0.161000   0.167800  1.659e-03  3.217e-03     1.9397
RX_J1423.8+2404        1657   6.64   0.50   0.98   0.161000   0.166000  1.676e-03  3.066e-03     1.8296
RX_J1423.8+2404        1657   6.64   0.50   0.99   0.161000   0.168200  1.693e-03  3.217e-03     1.9005
RX_J1423.8+2404        1657   6.64   0.75   0.80   0.161000   0.159000  1.368e-03  2.481e-03     1.8139
RX_J1423.8+2404        1657   6.64   0.75   0.85   0.161000   0.154400  1.454e-03  2.051e-03     1.4109
RX_J1423.8+2404        1657   6.64   0.75   0.90   0.161000   0.161000  1.539e-03  1.953e-03     1.2691
RX_J1423.8+2404        1657   6.64   0.75   0.95   0.161000   0.164000  1.625e-03  1.855e-03     1.1422
RX_J1423.8+2404        1657   6.64   0.75   0.96   0.161000   0.168400  1.642e-03  1.855e-03     1.1303
RX_J1423.8+2404        1657   6.64   0.75   0.97   0.161000   0.165500  1.659e-03  1.670e-03     1.0068
RX_J1423.8+2404        1657   6.64   0.75   0.98   0.161000   0.167600  1.676e-03  1.670e-03     0.9965
RX_J1423.8+2404        1657   6.64   0.75   0.99   0.161000   0.166900  1.693e-03  1.670e-03     0.9864
RX_J1423.8+2404        1657   6.64   1.00   0.80   0.161000   0.162000  1.368e-03  1.855e-03     1.3563
RX_J1423.8+2404        1657   6.64   1.00   0.85   0.161000   0.166900  1.454e-03  1.855e-03     1.2766
RX_J1423.8+2404        1657   6.64   1.00   0.90   0.161000   0.168000  1.539e-03  1.670e-03     1.0851
RX_J1423.8+2404        1657   6.64   1.00   0.95   0.161000   0.168200  1.625e-03  1.577e-03     0.9709
RX_J1423.8+2404        1657   6.64   1.00   0.96   0.161000   0.165800  1.642e-03  1.277e-03     0.7782
RX_J1423.8+2404        1657   6.64   1.00   0.97   0.161000   0.164600  1.659e-03  1.207e-03     0.7274
RX_J1423.8+2404        1657   6.64   1.00   0.98   0.161000   0.164200  1.676e-03  1.419e-03     0.8470
RX_J1423.8+2404        1657   6.64   1.00   0.99   0.161000   0.163200  1.693e-03  1.207e-03     0.7127
RX_J1423.8+2404        4195   6.64   0.50   0.80   0.161000   0.168100  1.368e-03  3.382e-04     0.2472
RX_J1423.8+2404        4195   6.64   0.50   0.85   0.161000   0.170700  1.454e-03  1.355e-04     0.0932
RX_J1423.8+2404        4195   6.64   0.50   0.90   0.161000   0.177500  1.539e-03  5.496e-05     0.0357
RX_J1423.8+2404        4195   6.64   0.50   0.95   0.161000   0.181200  1.625e-03  1.305e-05     0.0080
RX_J1423.8+2404        4195   6.64   0.50   0.96   0.161000   0.186400  1.642e-03  2.942e-05     0.0179
RX_J1423.8+2404        4195   6.64   0.50   0.97   0.161000   0.188500  1.659e-03  4.071e-05     0.0245
RX_J1423.8+2404        4195   6.64   0.50   0.98   0.161000   0.185600  1.676e-03  3.381e-05     0.0202
RX_J1423.8+2404        4195   6.64   0.50   0.99   0.161000   0.192500  1.693e-03  3.381e-05     0.0200
RX_J1423.8+2404        4195   6.64   0.75   0.80   0.161000   0.167900  1.368e-03  1.869e-04     0.1366
RX_J1423.8+2404        4195   6.64   0.75   0.85   0.161000   0.168400  1.454e-03  7.358e-05     0.0506
RX_J1423.8+2404        4195   6.64   0.75   0.90   0.161000   0.176700  1.539e-03  5.967e-05     0.0388
RX_J1423.8+2404        4195   6.64   0.75   0.95   0.161000   0.188100  1.625e-03  6.630e-05     0.0408
RX_J1423.8+2404        4195   6.64   0.75   0.96   0.161000   0.183600  1.642e-03  2.076e-05     0.0126
RX_J1423.8+2404        4195   6.64   0.75   0.97   0.161000   0.186600  1.659e-03  2.387e-05     0.0144
RX_J1423.8+2404        4195   6.64   0.75   0.98   0.161000   0.191200  1.676e-03  2.387e-05     0.0142
RX_J1423.8+2404        4195   6.64   0.75   0.99   0.161000   0.187300  1.693e-03  4.699e-06     0.0028
RX_J1423.8+2404        4195   6.64   1.00   0.80   0.161000   0.168900  1.368e-03  1.725e-04     0.1261
RX_J1423.8+2404        4195   6.64   1.00   0.85   0.161000   0.168400  1.454e-03  6.949e-05     0.0478
