# Model: wabs(mekal) for r2500-50 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
ABELL_2670                  4959   0.06   5.20  2.88  0.00  0.00  4.69  4.33  5.10  0.25  0.25  0.25   7.24e-03   6.95e-03   7.54e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0763  0.289   70.8   1.07    282
ABELL_2744                  2212   0.02   2.57  1.82  0.00  0.00 10.32  9.20 11.74  0.19  0.19  0.19   7.04e-03   6.89e-03   7.20e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3080  0.396   67.5   0.90    217
ABELL_3112                  2516   0.06   3.00  2.50  0.00  0.00  6.25  5.78  6.78  0.51  0.51  0.51   1.54e-02   1.50e-02   1.59e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  0.842   84.0   1.21    242
ABELL_3158                  3201   0.07   7.08  1.60  0.00  0.00  6.05  5.73  6.40  0.30  0.30  0.30   2.57e-02   2.52e-02   2.63e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  1.126   85.4   1.00    333
ABELL_3266                   899   0.07   3.80  1.72  0.00  0.00 11.77 10.69 13.11  0.32  0.32  0.32   1.53e-02   1.51e-02   1.56e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  0.709   90.7   1.05    304
ABELL_3558                  1646   0.08   3.03  3.84  0.00  0.00  7.38  6.72  8.18  0.33  0.33  0.33   1.64e-02   1.60e-02   1.69e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0480  0.883   84.4   1.05    224
ABELL_3562                  4167   0.08   5.41  3.90  0.00  0.00  5.52  5.09  6.03  0.30  0.30  0.30   1.27e-02   1.23e-02   1.32e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0490  0.535   83.5   0.95    257
ABELL_3571                  4203   0.11   2.17  4.66  0.00  0.00  9.15  8.55  9.83  0.30  0.30  0.30   1.76e-02   1.74e-02   1.79e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0391  0.976   92.0   1.15    307
ABELL_3667                  5751   0.07   6.11  5.45  0.00  0.00  7.62  7.43  7.82  0.29  0.29  0.29   3.31e-02   3.29e-02   3.33e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  1.394   87.9   1.10    347
ABELL_4038                  4992   0.13   8.00  1.57  0.00  0.00  3.27  3.16  3.37  0.30  0.30  0.30   3.04e-02   2.97e-02   3.11e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.976   81.2   1.11    340
