###### Started simulating spectra at Wed Nov  1 18:13:19 2006 ######
# Cluster             ObsID    Tx1    Tx2    Eta    RealCTR    FakeCTR      Norm1      Norm2
ESO_3060170            3189   2.48   0.75   0.70   0.160000   0.166000  9.940e-04  3.400e-04
ESO_3060170            3189   2.48   0.75   0.80   0.160000   0.162600  1.136e-03  2.747e-04
ESO_3060170            3189   2.48   0.75   0.90   0.160000   0.171400  1.278e-03  1.686e-04
# exited via overflow
ESO_3060170            3189   2.48   1.00   0.50   0.160000   0.166600  7.100e-04  6.028e-04
ESO_3060170            3189   2.48   1.00   0.60   0.160000   0.165800  8.520e-04  4.823e-04
ESO_3060170            3189   2.48   1.00   0.70   0.160000   0.166800  9.940e-04  3.778e-04
ESO_3060170            3189   2.48   1.00   0.80   0.160000   0.163200  1.136e-03  2.609e-04
ESO_3060170            3189   2.48   1.00   0.90   0.160000   0.172900  1.278e-03  1.670e-04
# exited via overflow
#########################
# 3206: no fit data in ../fits/dat/adj_robs-70_nhfro_fefro_7-7.dat
# 3206: no ARF file for robs-70
# 3206: no RMF file for robs-70
EXO_0422-086           4183   3.37   0.50   0.50   0.547000   0.564800  2.355e-03  3.006e-03
EXO_0422-086           4183   3.37   0.50   0.60   0.547000   0.571000  2.826e-03  2.405e-03
EXO_0422-086           4183   3.37   0.50   0.70   0.547000   0.565900  3.297e-03  1.833e-03
EXO_0422-086           4183   3.37   0.50   0.80   0.547000   0.572700  3.768e-03  1.285e-03
EXO_0422-086           4183   3.37   0.50   0.90   0.547000   0.571700  4.239e-03  6.782e-04
# exited via overflow
EXO_0422-086           4183   3.37   0.75   0.50   0.547000   0.569300  2.355e-03  2.284e-03
EXO_0422-086           4183   3.37   0.75   0.60   0.547000   0.573900  2.826e-03  1.929e-03
EXO_0422-086           4183   3.37   0.75   0.70   0.547000   0.554200  3.297e-03  1.356e-03
EXO_0422-086           4183   3.37   0.75   0.80   0.547000   0.572300  3.768e-03  9.394e-04
EXO_0422-086           4183   3.37   0.75   0.90   0.547000   0.573700  4.239e-03  5.711e-04
# exited via overflow
EXO_0422-086           4183   3.37   1.00   0.50   0.547000   0.569300  2.355e-03  2.284e-03
EXO_0422-086           4183   3.37   1.00   0.60   0.547000   0.563800  2.826e-03  1.736e-03
EXO_0422-086           4183   3.37   1.00   0.70   0.547000   0.569500  3.297e-03  1.428e-03
EXO_0422-086           4183   3.37   1.00   0.80   0.547000   0.567400  3.768e-03  8.814e-04
EXO_0422-086           4183   3.37   1.00   0.90   0.547000   0.574900  4.239e-03  5.711e-04
# exited via overflow
HERCULES_A             1625   4.82   0.50   0.50   0.482000   0.503200  1.580e-03  1.015e-03
HERCULES_A             1625   4.82   0.50   0.60   0.482000   0.500600  1.896e-03  7.536e-04
HERCULES_A             1625   4.82   0.50   0.70   0.482000   0.503900  2.212e-03  5.219e-04
HERCULES_A             1625   4.82   0.50   0.80   0.482000   0.504600  2.528e-03  2.998e-04
HERCULES_A             1625   4.82   0.50   0.90   0.482000   0.550100  2.844e-03  1.913e-04
# exited via overflow
HERCULES_A             1625   4.82   0.75   0.50   0.482000   0.489000  1.580e-03  7.954e-04
HERCULES_A             1625   4.82   0.75   0.60   0.482000   0.504500  1.896e-03  6.443e-04
HERCULES_A             1625   4.82   0.75   0.70   0.482000   0.505600  2.212e-03  4.395e-04
HERCULES_A             1625   4.82   0.75   0.80   0.482000   0.517300  2.528e-03  2.848e-04
# exited via overflow
HERCULES_A             1625   4.82   0.75   0.90   0.482000   0.535400  2.844e-03  1.513e-04
# exited via overflow
HERCULES_A             1625   4.82   1.00   0.50   0.482000   0.500300  1.580e-03  8.813e-04
HERCULES_A             1625   4.82   1.00   0.60   0.482000   0.500800  1.896e-03  6.443e-04
HERCULES_A             1625   4.82   1.00   0.70   0.482000   0.501800  2.212e-03  4.407e-04
HERCULES_A             1625   4.82   1.00   0.80   0.482000   0.517700  2.528e-03  2.698e-04
# exited via overflow
HERCULES_A             1625   4.82   1.00   0.90   0.482000   0.539200  2.844e-03  1.513e-04
# exited via overflow
IRAS_09104+4109         509  79.90   0.50   0.50   0.253000   0.253600  1.300e-03  7.536e-04
IRAS_09104+4109         509  79.90   0.50   0.60   0.253000   0.262700  1.560e-03  5.783e-04
IRAS_09104+4109         509  79.90   0.50   0.70   0.253000   0.261200  1.820e-03  3.906e-04
IRAS_09104+4109         509  79.90   0.50   0.80   0.253000   0.277800  2.080e-03  2.272e-04
# exited via overflow
IRAS_09104+4109         509  79.90   0.50   0.90   0.253000   0.286300  2.340e-03  1.196e-04
# exited via overflow
IRAS_09104+4109         509  79.90   0.75   0.50   0.253000   0.264400  1.300e-03  6.425e-04
IRAS_09104+4109         509  79.90   0.75   0.60   0.253000   0.261100  1.560e-03  4.809e-04
IRAS_09104+4109         509  79.90   0.75   0.70   0.253000   0.264600  1.820e-03  2.754e-04
IRAS_09104+4109         509  79.90   0.75   0.80   0.253000   0.275900  2.080e-03  1.780e-04
# exited via overflow
IRAS_09104+4109         509  79.90   0.75   0.90   0.253000   0.298200  2.340e-03  1.063e-04
# exited via overflow
IRAS_09104+4109         509  79.90   1.00   0.50   0.253000   0.264900  1.300e-03  5.727e-04
IRAS_09104+4109         509  79.90   1.00   0.60   0.253000   0.261900  1.560e-03  4.395e-04
IRAS_09104+4109         509  79.90   1.00   0.70   0.253000   0.272500  1.820e-03  2.617e-04
# exited via iteration cut-off
IRAS_09104+4109         509  79.90   1.00   0.80   0.253000   0.271400  2.080e-03  1.686e-04
# exited via overflow
IRAS_09104+4109         509  79.90   1.00   0.90   0.253000   0.290500  2.340e-03  1.063e-04
# exited via overflow
#########################
# 352: no fit data in ../fits/dat/adj_robs-70_nhfro_fefro_7-7.dat
# 352: no ARF file for robs-70
# 352: no RMF file for robs-70
MACS_J0011.7-1523      6105   6.54   0.50   0.50   0.172000   0.179200  1.015e-03  3.711e-03
MACS_J0011.7-1523      6105   6.54   0.50   0.60   0.172000   0.176200  1.218e-03  2.856e-03
MACS_J0011.7-1523      6105   6.54   0.50   0.70   0.172000   0.179700  1.421e-03  2.319e-03
MACS_J0011.7-1523      6105   6.54   0.50   0.80   0.172000   0.178100  1.624e-03  1.586e-03
MACS_J0011.7-1523      6105   6.54   0.50   0.90   0.172000   0.181700  1.827e-03  9.739e-04
# exited via overflow
MACS_J0011.7-1523      6105   6.54   0.75   0.50   0.172000   0.176700  1.015e-03  2.170e-03
MACS_J0011.7-1523      6105   6.54   0.75   0.60   0.172000   0.175900  1.218e-03  1.741e-03
MACS_J0011.7-1523      6105   6.54   0.75   0.70   0.172000   0.179800  1.421e-03  1.428e-03
MACS_J0011.7-1523      6105   6.54   0.75   0.80   0.172000   0.179700  1.624e-03  9.888e-04
MACS_J0011.7-1523      6105   6.54   0.75   0.90   0.172000   0.179800  1.827e-03  5.411e-04
# exited via overflow
MACS_J0011.7-1523      6105   6.54   1.00   0.50   0.172000   0.178200  1.015e-03  1.763e-03
MACS_J0011.7-1523      6105   6.54   1.00   0.60   0.172000   0.176900  1.218e-03  1.432e-03
MACS_J0011.7-1523      6105   6.54   1.00   0.70   0.172000   0.175700  1.421e-03  1.085e-03
MACS_J0011.7-1523      6105   6.54   1.00   0.80   0.172000   0.180000  1.624e-03  7.494e-04
MACS_J0011.7-1523      6105   6.54   1.00   0.90   0.172000   0.185200  1.827e-03  4.556e-04
# exited via overflow
MACS_J0159.8-0849      6106  10.21   0.50   0.50   0.259000   0.270300  1.525e-03  6.680e-03
MACS_J0159.8-0849      6106  10.21   0.50   0.60   0.259000   0.268400  1.830e-03  5.140e-03
MACS_J0159.8-0849      6106  10.21   0.50   0.70   0.259000   0.268400  2.135e-03  3.711e-03
MACS_J0159.8-0849      6106  10.21   0.50   0.80   0.259000   0.269700  2.440e-03  2.672e-03
MACS_J0159.8-0849      6106  10.21   0.50   0.90   0.259000   0.269000  2.745e-03  1.432e-03
MACS_J0159.8-0849      6106  10.21   0.75   0.50   0.259000   0.258800  1.525e-03  4.102e-03
MACS_J0159.8-0849      6106  10.21   0.75   0.60   0.259000   0.271100  1.830e-03  3.173e-03
MACS_J0159.8-0849      6106  10.21   0.75   0.70   0.259000   0.268000  2.135e-03  2.319e-03
MACS_J0159.8-0849      6106  10.21   0.75   0.80   0.259000   0.271400  2.440e-03  1.586e-03
MACS_J0159.8-0849      6106  10.21   0.75   0.90   0.259000   0.271600  2.745e-03  9.739e-04
# exited via overflow
MACS_J0159.8-0849      6106  10.21   1.00   0.50   0.259000   0.270700  1.525e-03  3.173e-03
MACS_J0159.8-0849      6106  10.21   1.00   0.60   0.259000   0.265400  1.830e-03  2.442e-03
MACS_J0159.8-0849      6106  10.21   1.00   0.70   0.259000   0.267700  2.135e-03  1.763e-03
MACS_J0159.8-0849      6106  10.21   1.00   0.80   0.259000   0.268100  2.440e-03  1.336e-03
MACS_J0159.8-0849      6106  10.21   1.00   0.90   0.259000   0.272600  2.745e-03  7.159e-04
# exited via overflow
MACS_J0242.5-2132      3266   5.89   0.50   0.50   0.209000   0.212100  1.210e-03  5.140e-03
MACS_J0242.5-2132      3266   5.89   0.50   0.60   0.209000   0.215600  1.452e-03  4.112e-03
MACS_J0242.5-2132      3266   5.89   0.50   0.70   0.209000   0.213200  1.694e-03  3.125e-03
MACS_J0242.5-2132      3266   5.89   0.50   0.80   0.209000   0.213100  1.936e-03  1.879e-03
MACS_J0242.5-2132      3266   5.89   0.50   0.90   0.209000   0.220700  2.178e-03  1.157e-03
# exited via overflow
MACS_J0242.5-2132      3266   5.89   0.75   0.50   0.209000   0.216100  1.210e-03  3.340e-03
MACS_J0242.5-2132      3266   5.89   0.75   0.60   0.209000   0.219400  1.452e-03  2.538e-03
MACS_J0242.5-2132      3266   5.89   0.75   0.70   0.209000   0.217100  1.694e-03  2.138e-03
MACS_J0242.5-2132      3266   5.89   0.75   0.80   0.209000   0.214500  1.936e-03  1.142e-03
MACS_J0242.5-2132      3266   5.89   0.75   0.90   0.209000   0.226100  2.178e-03  7.228e-04
# exited via overflow
MACS_J0242.5-2132      3266   5.89   1.00   0.50   0.209000   0.214000  1.210e-03  2.291e-03
MACS_J0242.5-2132      3266   5.89   1.00   0.60   0.209000   0.217500  1.452e-03  1.924e-03
MACS_J0242.5-2132      3266   5.89   1.00   0.70   0.209000   0.218600  1.694e-03  1.428e-03
MACS_J0242.5-2132      3266   5.89   1.00   0.80   0.209000   0.216200  1.936e-03  9.916e-04
MACS_J0242.5-2132      3266   5.89   1.00   0.90   0.209000   0.217000  2.178e-03  6.328e-04
MACS_J0329.6-0211      3582   5.78   0.50   0.50   0.123000   0.122600  8.650e-04  5.681e-03
MACS_J0329.6-0211      3582   5.78   0.50   0.60   0.123000   0.122500  1.038e-03  4.797e-03
MACS_J0329.6-0211      3582   5.78   0.50   0.70   0.123000   0.123100  1.211e-03  3.125e-03
MACS_J0329.6-0211      3582   5.78   0.50   0.80   0.123000   0.128100  1.384e-03  2.319e-03
MACS_J0329.6-0211      3582   5.78   0.50   0.90   0.123000   0.125300  1.557e-03  1.285e-03
MACS_J0329.6-0211      3582   5.78   0.75   0.50   0.123000   0.124000  8.650e-04  2.863e-03
MACS_J0329.6-0211      3582   5.78   0.75   0.60   0.123000   0.129000  1.038e-03  2.411e-03
MACS_J0329.6-0211      3582   5.78   0.75   0.70   0.123000   0.123900  1.211e-03  1.654e-03
MACS_J0329.6-0211      3582   5.78   0.75   0.80   0.123000   0.128300  1.384e-03  1.462e-03
MACS_J0329.6-0211      3582   5.78   0.75   0.90   0.123000   0.133300  1.557e-03  7.228e-04
# exited via overflow
MACS_J0329.6-0211      3582   5.78   1.00   0.50   0.123000   0.128200  8.650e-04  2.164e-03
MACS_J0329.6-0211      3582   5.78   1.00   0.60   0.123000   0.127200  1.038e-03  1.763e-03
MACS_J0329.6-0211      3582   5.78   1.00   0.70   0.123000   0.125700  1.211e-03  1.353e-03
MACS_J0329.6-0211      3582   5.78   1.00   0.80   0.123000   0.128800  1.384e-03  1.028e-03
MACS_J0329.6-0211      3582   5.78   1.00   0.90   0.123000   0.128600  1.557e-03  5.411e-04
# exited via overflow
MACS_J0429.6-0253      3271   5.85   0.50   0.50   0.134000   0.138900  8.300e-04  2.863e-03
MACS_J0429.6-0253      3271   5.85   0.50   0.60   0.134000   0.138400  9.960e-04  2.284e-03
MACS_J0429.6-0253      3271   5.85   0.50   0.70   0.134000   0.138800  1.162e-03  1.929e-03
MACS_J0429.6-0253      3271   5.85   0.50   0.80   0.134000   0.139300  1.328e-03  1.285e-03
MACS_J0429.6-0253      3271   5.85   0.50   0.90   0.134000   0.138800  1.494e-03  7.159e-04
# exited via overflow
MACS_J0429.6-0253      3271   5.85   0.75   0.50   0.134000   0.139500  8.300e-04  1.763e-03
MACS_J0429.6-0253      3271   5.85   0.75   0.60   0.134000   0.139100  9.960e-04  1.356e-03
MACS_J0429.6-0253      3271   5.85   0.75   0.70   0.134000   0.135900  1.162e-03  1.082e-03
MACS_J0429.6-0253      3271   5.85   0.75   0.80   0.134000   0.139400  1.328e-03  8.224e-04
MACS_J0429.6-0253      3271   5.85   0.75   0.90   0.134000   0.142500  1.494e-03  4.856e-04
# exited via overflow
MACS_J0429.6-0253      3271   5.85   1.00   0.50   0.134000   0.132300  8.300e-04  1.499e-03
MACS_J0429.6-0253      3271   5.85   1.00   0.60   0.134000   0.135600  9.960e-04  1.085e-03
MACS_J0429.6-0253      3271   5.85   1.00   0.70   0.134000   0.134400  1.162e-03  8.247e-04
MACS_J0429.6-0253      3271   5.85   1.00   0.80   0.134000   0.140500  1.328e-03  6.121e-04
MACS_J0429.6-0253      3271   5.85   1.00   0.90   0.134000   0.139700  1.494e-03  3.794e-04
MACS_J0547.0-3904      3273   3.50   0.50   0.50   0.073000   0.076530  3.980e-04  7.932e-04
MACS_J0547.0-3904      3273   3.50   0.50   0.60   0.073000   0.076390  4.776e-04  7.139e-04
MACS_J0547.0-3904      3273   3.50   0.50   0.70   0.073000   0.075950  5.572e-04  4.883e-04
MACS_J0547.0-3904      3273   3.50   0.50   0.80   0.073000   0.076530  6.368e-04  3.516e-04
MACS_J0547.0-3904      3273   3.50   0.50   0.90   0.073000   0.080930  7.164e-04  2.398e-04
# exited via overflow
MACS_J0547.0-3904      3273   3.50   0.75   0.50   0.073000   0.075390  3.980e-04  5.711e-04
MACS_J0547.0-3904      3273   3.50   0.75   0.60   0.073000   0.074530  4.776e-04  4.569e-04
MACS_J0547.0-3904      3273   3.50   0.75   0.70   0.073000   0.074780  5.572e-04  3.391e-04
MACS_J0547.0-3904      3273   3.50   0.75   0.80   0.073000   0.075560  6.368e-04  2.570e-04
MACS_J0547.0-3904      3273   3.50   0.75   0.90   0.073000   0.078990  7.164e-04  1.597e-04
# exited via overflow
MACS_J0547.0-3904      3273   3.50   1.00   0.50   0.073000   0.073290  3.980e-04  4.639e-04
MACS_J0547.0-3904      3273   3.50   1.00   0.60   0.073000   0.074590  4.776e-04  3.768e-04
MACS_J0547.0-3904      3273   3.50   1.00   0.70   0.073000   0.076260  5.572e-04  3.006e-04
MACS_J0547.0-3904      3273   3.50   1.00   0.80   0.073000   0.073810  6.368e-04  1.953e-04
MACS_J0547.0-3904      3273   3.50   1.00   0.90   0.073000   0.074750  7.164e-04  1.420e-04
# exited via overflow
MACS_J0744.9+3927      6111   8.32   0.50   0.50   0.091000   0.094960  7.650e-04  1.072e-02
MACS_J0744.9+3927      6111   8.32   0.50   0.60   0.091000   0.093720  9.180e-04  8.657e-03
MACS_J0744.9+3927      6111   8.32   0.50   0.70   0.091000   0.091920  1.071e-03  5.938e-03
MACS_J0744.9+3927      6111   8.32   0.50   0.80   0.091000   0.092710  1.224e-03  3.966e-03
MACS_J0744.9+3927      6111   8.32   0.50   0.90   0.091000   0.095800  1.377e-03  2.197e-03
# exited via overflow
MACS_J0744.9+3927      6111   8.32   0.75   0.50   0.091000   0.093600  7.650e-04  4.569e-03
MACS_J0744.9+3927      6111   8.32   0.75   0.60   0.091000   0.089810  9.180e-04  3.838e-03
MACS_J0744.9+3927      6111   8.32   0.75   0.70   0.091000   0.093570  1.071e-03  2.713e-03
MACS_J0744.9+3927      6111   8.32   0.75   0.80   0.091000   0.094350  1.224e-03  1.879e-03
MACS_J0744.9+3927      6111   8.32   0.75   0.90   0.091000   0.094900  1.377e-03  1.096e-03
# exited via overflow
MACS_J0744.9+3927      6111   8.32   1.00   0.50   0.091000   0.090800  7.650e-04  3.165e-03
MACS_J0744.9+3927      6111   8.32   1.00   0.60   0.091000   0.094180  9.180e-04  2.538e-03
MACS_J0744.9+3927      6111   8.32   1.00   0.70   0.091000   0.094320  1.071e-03  2.062e-03
MACS_J0744.9+3927      6111   8.32   1.00   0.80   0.091000   0.094700  1.224e-03  1.480e-03
MACS_J0744.9+3927      6111   8.32   1.00   0.90   0.091000   0.098020  1.377e-03  7.228e-04
# exited via overflow
MACS_J1115.8+0129      3275   8.18   0.50   0.50   0.143000   0.147900  6.050e-04  1.085e-03
MACS_J1115.8+0129      3275   8.18   0.50   0.60   0.143000   0.147300  7.260e-04  9.277e-04
MACS_J1115.8+0129      3275   8.18   0.50   0.70   0.143000   0.142400  8.470e-04  6.765e-04
MACS_J1115.8+0129      3275   8.18   0.50   0.80   0.143000   0.145200  9.680e-04  4.462e-04
MACS_J1115.8+0129      3275   8.18   0.50   0.90   0.143000   0.148300  1.089e-03  3.164e-04
MACS_J1115.8+0129      3275   8.18   0.75   0.50   0.143000   0.149100  6.050e-04  7.932e-04
MACS_J1115.8+0129      3275   8.18   0.75   0.60   0.143000   0.147800  7.260e-04  6.443e-04
MACS_J1115.8+0129      3275   8.18   0.75   0.70   0.143000   0.149700  8.470e-04  4.883e-04
MACS_J1115.8+0129      3275   8.18   0.75   0.80   0.143000   0.147900  9.680e-04  3.331e-04
MACS_J1115.8+0129      3275   8.18   0.75   0.90   0.143000   0.148500  1.089e-03  2.002e-04
# exited via overflow
MACS_J1115.8+0129      3275   8.18   1.00   0.50   0.143000   0.149900  6.050e-04  7.139e-04
MACS_J1115.8+0129      3275   8.18   1.00   0.60   0.143000   0.141900  7.260e-04  5.681e-04
MACS_J1115.8+0129      3275   8.18   1.00   0.70   0.143000   0.149700  8.470e-04  4.569e-04
MACS_J1115.8+0129      3275   8.18   1.00   0.80   0.143000   0.147000  9.680e-04  3.173e-04
# exited via overflow
MACS_J1115.8+0129      3275   8.18   1.00   0.90   0.143000   0.152400  1.089e-03  1.983e-04
# exited via overflow
MACS_J1311.0-0311      6110   5.80   0.50   0.50   0.082000   0.084410  5.800e-04  3.340e-03
