# Model: wabs(mekal) for inner50chi spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID  AddTx    Eta  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi T/TBF    lo    hi  N/NBF     lo     hi       z     Cr   Junk   cash    dof
AC_114                      1562   0.00    1.0  1.44  0.00  0.00  5.18  4.44  6.18  0.66  0.32  0.87   1.28e-04   1.13e-04   1.41e-04  0.81  0.67  1.00  1.005  0.864  1.135  0.3120  0.018      0 389.13    431
AC_114                      1562   0.00    1.0  1.44  0.00  0.00  5.43  4.67  6.44  0.77  0.42  1.26   1.29e-04   1.16e-04   1.45e-04  0.85  0.70  1.04  1.017  0.883  1.160  0.3120  0.019      0 379.35    431
AC_114                      1562   0.00    1.0  1.44  0.00  0.00  6.35  5.34  7.55  0.98  0.51  1.60   1.21e-04   1.07e-04   1.36e-04  0.99  0.80  1.22  0.955  0.819  1.092  0.3120  0.018      0 424.08    431
AC_114                      1562   0.00    1.0  1.44  0.00  0.00  5.12  4.26  6.17  0.36  0.11  0.75   1.39e-04   1.24e-04   1.53e-04  0.80  0.64  1.00  1.097  0.950  1.228  0.3120  0.018      0 361.71    431
AC_114                      1562   0.00    1.0  1.44  0.00  0.00  5.18  4.47  6.07  1.04  0.64  1.67   1.18e-04   1.03e-04   1.34e-04  0.81  0.67  0.99  0.928  0.793  1.068  0.3120  0.018      0 399.31    431
AC_114                      1562   0.00    1.0  1.44  0.00  0.00  5.81  4.87  7.04  0.64  0.25  1.08   1.33e-04   1.19e-04   1.47e-04  0.91  0.73  1.13  1.045  0.908  1.181  0.3120  0.018      0 453.44    431
AC_114                      1562   0.00    1.0  1.44  0.00  0.00  5.48  4.63  6.55  0.67  0.48  1.05   1.30e-04   1.15e-04   1.42e-04  0.86  0.70  1.06  1.021  0.882  1.144  0.3120  0.018      0 382.70    431
AC_114                      1562   0.00    1.0  1.44  0.00  0.00  5.41  4.60  6.38  0.86  0.47  1.14   1.23e-04   1.08e-04   1.39e-04  0.85  0.69  1.03  0.965  0.826  1.109  0.3120  0.018      0 388.17    431
AC_114                      1562   0.00    1.0  1.44  0.00  0.00  5.41  4.60  6.38  0.86  0.47  1.14   1.23e-04   1.08e-04   1.39e-04  0.85  0.69  1.03  0.965  0.826  1.109  0.3120  0.018      0 388.17    431
AC_114                      1562   0.00    1.0  1.44  0.00  0.00  4.81  4.06  5.70  0.52  0.23  0.75   1.43e-04   1.28e-04   1.60e-04  0.75  0.61  0.92  1.130  0.979  1.281  0.3120  0.019      0 417.94    431
AC_114                      1562   0.00    1.0  1.44  0.00  0.00  5.70  4.90  6.73  0.98  0.58  1.42   1.22e-04   1.09e-04   1.37e-04  0.89  0.74  1.09  0.963  0.832  1.097  0.3120  0.018      0 383.35    431
AC_114                      1562   0.00    1.0  1.44  0.00  0.00  4.52  3.82  5.41  0.47  0.20  0.68   1.37e-04   1.23e-04   1.54e-04  0.71  0.57  0.87  1.078  0.938  1.234  0.3120  0.018      0 422.49    431
AC_114                      1562   0.00    1.0  1.44  0.00  0.00  5.69  4.88  6.79  0.92  0.53  1.45   1.25e-04   1.10e-04   1.38e-04  0.89  0.73  1.10  0.982  0.844  1.108  0.3120  0.018      0 388.93    431
CL_0024+17                   929   0.00    1.0  4.36  0.00  0.00  3.26  2.62  4.09  2.58  0.98  7.67   4.62e-05   2.21e-05   7.08e-05  0.68  0.47  0.91  1.917 -79535.304  4.527  0.3940  0.010      0 268.56    431
CL_0024+17                   929   0.00    1.0  4.36  0.00  0.00  4.46  3.73  5.50  5.00  2.56 19.54   3.20e-05   0.00e+00   4.68e-05  0.94  0.66  1.22  1.327 -55059.314  3.100  0.3940  0.009      0 277.27    431
CL_0024+17                   929   0.00    1.0  4.36  0.00  0.00  4.46  3.73  5.50  5.00  2.56 19.54   3.20e-05   0.00e+00   4.68e-05  0.94  0.66  1.22  1.327 -55059.314  3.100  0.3940  0.009      0 277.27    431
CL_0024+17                   929   0.00    1.0  4.36  0.00  0.00  4.42  3.72  5.28 35.41  6.13 10.00   6.26e-06   0.00e+00   2.60e-05  0.93  0.66  1.19  0.260 -10782.511  1.143  0.3940  0.009      0 300.26    431
CL_0024+17                   929   0.00    1.0  4.36  0.00  0.00  4.33  3.59  5.30  5.38  2.48 24.04   3.04e-05   0.00e+00   4.77e-05  0.91  0.64  1.18  1.259 -52254.782  2.993  0.3940  0.009      0 250.83    431
CL_0024+17                   929   0.00    1.0  4.36  0.00  0.00  3.45  2.86  4.19  4.36  1.78 12.95   3.47e-05   0.00e+00   5.79e-05  0.72  0.51  0.94  1.441 -59784.783  3.487  0.3940  0.010      0 300.28    431
CL_0024+17                   929   0.00    1.0  4.36  0.00  0.00  3.45  2.86  4.19  4.36  1.78 12.95   3.47e-05   0.00e+00   5.79e-05  0.72  0.51  0.94  1.441 -59784.783  3.487  0.3940  0.010      0 300.28    431
CL_0024+17                   929   0.00    1.0  4.36  0.00  0.00  4.65  3.76  5.77  3.23  1.77 11.19   4.67e-05   0.00e+00   6.16e-05  0.97  0.68  1.28  1.939 -80476.920  4.447  0.3940  0.010      0 314.99    431
CL_0024+17                   929   0.00    1.0  4.36  0.00  0.00  3.00  2.34  3.91  2.11  0.42  6.27   4.36e-05   0.00e+00   6.69e-05  0.63  0.42  0.86  1.810 -75100.980  4.275  0.3940  0.009      0 280.12    431
CL_0024+17                   929   0.00    1.0  4.36  0.00  0.00  3.00  2.34  3.91  2.11  0.42  6.27   4.36e-05   0.00e+00   6.69e-05  0.63  0.42  0.86  1.810 -75100.980  4.275  0.3940  0.009      0 280.12    431
CL_0024+17                   929   0.00    1.0  4.36  0.00  0.00  4.52  3.76  5.61  4.88  2.59 25.50   3.63e-05   0.00e+00   5.15e-05  0.95  0.67  1.25  1.507 -62520.962  3.498  0.3940  0.010      0 314.70    431
CL_0024+17                   929   0.00    1.0  4.36  0.00  0.00  4.42  3.75  5.26  9.89  3.71 106.41   2.18e-05   0.00e+00   4.32e-05  0.93  0.66  1.18  0.903 -37488.852  2.342  0.3940  0.010      0 301.80    431
CL_0024+17                   929   0.00    1.0  4.36  0.00  0.00  3.90  3.13  4.78  4.16  1.68 14.13   3.70e-05   0.00e+00   5.87e-05  0.82  0.56  1.07  1.536 -63749.591  3.662  0.3940  0.010      0 298.14    431
CL_0024+17                   929   0.00    1.0  4.36  0.00  0.00  3.90  3.13  4.78  4.16  1.68 14.13   3.70e-05   0.00e+00   5.87e-05  0.82  0.56  1.07  1.536 -63749.591  3.662  0.3940  0.010      0 298.14    431
CL_0024+17                   929   0.00    1.0  4.36  0.00  0.00  4.06  3.30  5.12  2.44  1.09  7.23   5.14e-05   2.82e-05   7.11e-05  0.85  0.59  1.13  2.135 -88569.928  4.931  0.3940  0.010      0 278.46    431
CL_0024+17                   929   0.00    1.0  4.36  0.00  0.00  4.06  3.30  5.12  2.44  1.09  7.23   5.14e-05   2.82e-05   7.11e-05  0.85  0.59  1.13  2.135 -88569.928  4.931  0.3940  0.010      0 278.46    431
CL_0024+17                   929   0.00    1.0  4.36  0.00  0.00  3.04  2.40  3.68  6.20  1.73 87.12   2.19e-05   0.00e+00   4.77e-05  0.64  0.43  0.82  0.910 -37759.508  2.472  0.3940  0.009      0 258.77    431
CL_0024+17                   929   0.00    1.0  4.36  0.00  0.00  4.61  3.78  5.61  5.39  2.12 17.35   3.54e-05   0.00e+00   5.81e-05  0.97  0.68  1.25  1.468 -60912.691  3.535  0.3940  0.010      0 318.15    431
CL_0024+17                   929   0.00    1.0  4.36  0.00  0.00  4.18  3.49  5.06 11.90  3.69 595.24   1.62e-05   0.00e+00   3.76e-05  0.88  0.62  1.13  0.671 -27856.786  1.896  0.3940  0.009      0 321.76    431
CL_0024+17                   929   0.00    1.0  4.36  0.00  0.00  4.01  3.38  4.84  5.31  2.47 21.47   3.38e-05   0.00e+00   5.31e-05  0.84  0.60  1.08  1.404 -58258.811  3.336  0.3940  0.010      0 281.82    431
CL_1221+4918                1662   0.00    1.0  1.44  0.00  0.00  1.19  0.87  1.70  0.36  0.00 10.34   4.29e-05   0.00e+00   1.10e-04  0.34 -0.11  0.72  1.434 -0.594  4.109  0.7000  0.001      0 227.46    431
CL_1221+4918                1662   0.00    1.0  1.44  0.00  0.00  2.11  1.49  3.16  0.00  0.00  0.77   4.57e-05   2.82e-05   6.51e-05  0.61 -0.20  1.29  1.529 -0.108  3.189  0.7000  0.001      0 184.29    431
CL_1221+4918                1662   0.00    1.0  1.44  0.00  0.00  2.11  1.49  3.16  0.00  0.00  0.77   4.57e-05   2.82e-05   6.51e-05  0.61 -0.20  1.29  1.529 -0.108  3.189  0.7000  0.001      0 184.29    431
CL_1221+4918                1662   0.00    1.0  1.44  0.00  0.00  2.07  1.62  2.75  2.17  0.19 176.12   1.92e-05   0.00e+00   4.81e-05  0.60 -0.18  1.23  0.644 -0.267  1.805  0.7000  0.002      0 194.99    431
CL_1221+4918                1662   0.00    1.0  1.44  0.00  0.00  2.64  1.99  4.09  2.55  0.14 78.92   1.58e-05   0.00e+00   3.51e-05  0.76 -0.24  1.63  0.529 -0.219  1.364  0.7000  0.001      0 207.43    431
CL_1221+4918                1662   0.00    1.0  1.44  0.00  0.00  2.64  1.99  4.09  2.55  0.14 78.92   1.58e-05   0.00e+00   3.51e-05  0.76 -0.24  1.63  0.529 -0.219  1.364  0.7000  0.001      0 207.43    431
CL_1221+4918                1662   0.00    1.0  1.44  0.00  0.00  1.97  1.52  2.60 531.02  0.72 10.00   1.08e-07   0.00e+00   3.08e-05  0.57 -0.18  1.17  0.004 -0.001  1.030  0.7000  0.001      0 182.12    431
CL_1221+4918                1662   0.00    1.0  1.44  0.00  0.00  1.97  1.44  3.26  0.79  0.00 49.10   2.50e-05   0.00e+00   5.81e-05  0.57 -0.18  1.25  0.836 -0.346  2.225  0.7000  0.001      0 162.17    431
CL_1221+4918                1662   0.00    1.0  1.44  0.00  0.00  2.04  1.45  2.84  0.00  0.00  0.53   4.91e-05   3.47e-05   6.62e-05  0.59 -0.19  1.22  1.641 -0.069  3.379  0.7000  0.001      0 175.29    431
CL_1221+4918                1662   0.00    1.0  1.44  0.00  0.00  1.64  1.20  2.51  0.00  0.00  1.77   5.03e-05   0.00e+00   7.59e-05  0.47 -0.15  1.01  1.681 -0.696  3.568  0.7000  0.001      0 151.65    431
CL_1221+4918                1662   0.00    1.0  1.44  0.00  0.00  2.63  1.88  3.38  0.00  0.00  0.59   4.50e-05   3.33e-05   5.96e-05  0.76 -0.24  1.55  1.504 -0.050  3.085  0.7000  0.002      0 191.00    431
CL_1221+4918                1662   0.00    1.0  1.44  0.00  0.00  1.64  1.20  2.51  0.00  0.00  1.77   5.03e-05   0.00e+00   7.59e-05  0.47 -0.15  1.01  1.681 -0.696  3.568  0.7000  0.001      0 151.65    431
CL_1221+4918                1662   0.00    1.0  1.44  0.00  0.00  2.41  1.57  3.64  0.00  0.00  1.32   4.31e-05   2.42e-05   5.19e-05  0.70 -0.23  1.48  1.441 -0.132  2.912  0.7000  0.002      0 219.23    431
CL_1221+4918                1662   0.00    1.0  1.44  0.00  0.00  3.98  2.62  6.95  0.00  0.00  0.54   3.54e-05   2.78e-05   4.68e-05  1.15 -0.38  2.59  1.184 -0.027  2.429  0.7000  0.002      0 209.73    431
CL_1221+4918                1662   0.00    1.0  1.44  0.00  0.00  3.98  2.62  6.95  0.00  0.00  0.54   3.54e-05   2.78e-05   4.68e-05  1.15 -0.38  2.59  1.184 -0.027  2.429  0.7000  0.002      0 209.73    431
CL_1221+4918                1662   0.00    1.0  1.44  0.00  0.00  1.80  1.23  2.87  0.01  0.00  2.86   4.45e-05   0.00e+00   7.08e-05  0.52 -0.17  1.12  1.487 -0.616  3.215  0.7000  0.001      0 187.79    431
CL_1221+4918                1662   0.00    1.0  1.44  0.00  0.00  2.94  2.09  4.85  0.54  0.00  7.16   3.09e-05   8.43e-06   4.64e-05  0.85 -0.27  1.86  1.034 -0.245  2.191  0.7000  0.002      0 206.86    431
CL_1221+4918                1662   0.00    1.0  1.44  0.00  0.00  1.61  1.17  2.69  0.00  0.00  1.86   6.16e-05   0.00e+00   9.54e-05  0.47 -0.15  1.03  2.061 -0.854  4.411  0.7000  0.001      0 174.79    431
CL_1221+4918                1662   0.00    1.0  1.44  0.00  0.00  1.61  1.17  2.69  0.00  0.00  1.86   6.16e-05   0.00e+00   9.54e-05  0.47 -0.15  1.03  2.061 -0.854  4.411  0.7000  0.001      0 174.79    431
CL_1221+4918                1662   0.00    1.0  1.44  0.00  0.00  3.00  1.96  4.90  1.85  0.32 10.00   1.95e-05   0.00e+00   3.48e-05  0.87 -0.29  1.89  0.651 -0.269  1.478  0.7000  0.001      0 198.18    431
CL_J0030+2618               5762   0.00    1.0  4.10  0.00  0.00  6.13  3.76 16.74  1.62  0.24  7.23   7.29e-05   3.35e-05   1.03e-04  0.37 -0.05  1.10  0.675 -0.092  1.406  0.5000  0.007      0 241.46    431
CL_J0030+2618               5762   0.00    1.0  4.10  0.00  0.00  6.13  3.76 16.74  1.62  0.24  7.23   7.29e-05   3.35e-05   1.03e-04  0.37 -0.05  1.10  0.675 -0.092  1.406  0.5000  0.007      0 241.46    431
CL_J0030+2618               5762   0.00    1.0  4.10  0.00  0.00 14.25  6.16 79.90  0.00  0.00  1.13   9.68e-05   8.05e-05   1.27e-04  0.85 -0.17  4.86  0.897 -0.013  1.834  0.5000  0.007      0 221.41    431
CL_J0030+2618               5762   0.00    1.0  4.10  0.00  0.00 14.40  6.19 79.90  0.97  0.00 12.79   1.01e-04   5.99e-05   1.57e-04  0.86 -0.17  4.87  0.934 -0.074  2.002  0.5000  0.008      0 256.40    431
CL_J0030+2618               5762   0.00    1.0  4.10  0.00  0.00 12.80  6.05 67.87  0.35  0.00  4.46   1.06e-04   7.10e-05   1.33e-04  0.76 -0.14  4.14  0.984 -0.053  1.999  0.5000  0.008      0 249.40    431
CL_J0030+2618               5762   0.00    1.0  4.10  0.00  0.00 10.91  5.26 43.39  0.00  0.00  0.75   1.14e-04   9.60e-05   1.33e-04  0.65 -0.12  2.70  1.058 -0.013  2.131  0.5000  0.008      0 249.98    431
CL_J0030+2618               5762   0.00    1.0  4.10  0.00  0.00 10.91  5.26 43.39  0.00  0.00  0.75   1.14e-04   9.60e-05   1.33e-04  0.65 -0.12  2.70  1.058 -0.013  2.131  0.5000  0.008      0 249.98    431
CL_J0030+2618               5762   0.00    1.0  4.10  0.00  0.00 41.45 10.66 79.90  0.00  0.00  6.60   1.12e-04   7.15e-05   1.46e-04  2.48 -0.73  5.85  1.037 -0.066  2.121  0.5000  0.007      0 250.27    431
CL_J0030+2618               5762   0.00    1.0  4.10  0.00  0.00  5.00  3.13 12.28  0.80  0.00  3.31   9.38e-05   5.53e-05   1.29e-04  0.30 -0.04  0.83  0.868 -0.070  1.797  0.5000  0.007      0 231.61    431
CL_J0030+2618               5762   0.00    1.0  4.10  0.00  0.00  5.00  3.13 12.28  0.80  0.00  3.31   9.38e-05   5.53e-05   1.29e-04  0.30 -0.04  0.83  0.868 -0.070  1.797  0.5000  0.007      0 231.61    431
CL_J0030+2618               5762   0.00    1.0  4.10  0.00  0.00 20.62  5.49 79.90  0.04  0.00 11.53   9.47e-05   5.29e-05   1.33e-04  1.23 -0.36  4.98  0.877 -0.082  1.824  0.5000  0.006      0 244.62    431
CL_J0030+2618               5762   0.00    1.0  4.10  0.00  0.00  9.51  5.21 79.90  0.96  0.00  3.87   8.41e-05   5.38e-05   1.16e-04  0.57 -0.09  4.81  0.779 -0.049  1.612  0.5000  0.007      0 250.84    431
CL_J0030+2618               5762   0.00    1.0  4.10  0.00  0.00 20.62  5.49 79.90  0.04  0.00 11.53   9.47e-05   5.29e-05   1.33e-04  1.23 -0.36  4.98  0.877 -0.082  1.824  0.5000  0.006      0 244.62    431
CL_J0030+2618               5762   0.00    1.0  4.10  0.00  0.00 11.00  4.94 47.46  0.00  0.00  0.91   1.16e-04   9.78e-05   1.43e-04  0.66 -0.13  2.93  1.076 -0.013  2.179  0.5000  0.008      0 254.60    431
CL_J0030+2618               5762   0.00    1.0  4.10  0.00  0.00 15.57  6.42 79.90  0.54  0.00 19.97   8.78e-05   3.69e-05   1.30e-04  0.93 -0.20  4.88  0.813 -0.127  1.717  0.5000  0.007      0 236.59    431
CL_J0030+2618               5762   0.00    1.0  4.10  0.00  0.00 11.73  5.61 57.20  0.46  0.00  4.81   9.93e-05   6.57e-05   1.26e-04  0.70 -0.13  3.51  0.919 -0.051  1.871  0.5000  0.007      0 234.27    431
CL_J0030+2618               5762   0.00    1.0  4.10  0.00  0.00 22.17  8.47 79.90  1.18  0.00 98.46   8.71e-05   1.09e-05   1.38e-04  1.32 -0.30  5.02  0.807 -0.265  1.739  0.5000  0.007      0 249.35    431
CL_J0030+2618               5762   0.00    1.0  4.10  0.00  0.00 22.17  8.47 79.90  1.18  0.00 98.46   8.71e-05   1.09e-05   1.38e-04  1.32 -0.30  5.02  0.807 -0.265  1.739  0.5000  0.007      0 249.35    431
CL_J0030+2618               5762   0.00    1.0  4.10  0.00  0.00 79.90 13.52 79.90  0.00  0.00  7.95   1.37e-04   7.40e-05   1.60e-04  4.77 -1.65  9.55  1.267 -0.127  2.553  0.5000  0.008      0 269.18    431
CL_J0030+2618               5762   0.00    1.0  4.10  0.00  0.00 15.41  6.89 79.90  1.90  0.00 10.00   8.37e-05   0.00e+00   1.27e-04  0.92 -0.18  4.88  0.775 -0.321  1.649  0.5000  0.008      0 265.48    431
CL_J0152-1357                913   0.00    1.0  1.45  0.00  0.00  2.39  0.82  7.80  0.00  0.00  4.19   4.33e-05   2.45e-05   9.43e-05  0.37 -0.07  4.61  1.942 -87101.088 87101087896398496566670786560.000  0.8310  0.001      0 164.40    431
CL_J0152-1357                913   0.00    1.0  1.45  0.00  0.00  2.73  1.68  5.16  0.00  0.00  1.02   4.37e-05   2.62e-05   6.60e-05  0.42 -0.03  5.18  1.960 -87886.746 87886746164210032215691624448.000  0.8310  0.001      0 150.56    431
CL_J0152-1357                913   0.00    1.0  1.45  0.00  0.00  2.28  1.32  4.67  0.00  0.00  5.63   4.27e-05   0.00e+00   7.55e-05  0.35 -0.03  4.32  1.913 -85771.683 85771682519254370639136423936.000  0.8310  0.001      0 137.68    431
CL_J0152-1357                913   0.00    1.0  1.45  0.00  0.00  1.02  0.08  2.41  0.00  0.00 12.32   7.08e-05   0.00e+00   2.76e-04  0.16 -0.06  1.95  3.174 -142350.540 142350539926401106110933106688.000  0.8310  0.001      0 104.41    431
CL_J0152-1357                913   0.00    1.0  1.45  0.00  0.00  7.77  3.24 79.90  0.00  0.00  3.59   2.42e-05   1.39e-05   3.40e-05  1.20 -0.18 18.68  1.086 -48716.443 48716443121719726721575419904.000  0.8310  0.001      0 174.33    431
CL_J0152-1357                913   0.00    1.0  1.45  0.00  0.00  7.77  3.24 79.90  0.00  0.00  3.59   2.42e-05   1.39e-05   3.40e-05  1.20 -0.18 18.68  1.086 -48716.443 48716443121719726721575419904.000  0.8310  0.001      0 174.33    431
CL_J0152-1357                913   0.00    1.0  1.45  0.00  0.00  0.96  0.08  2.84  0.09  0.00 10.00   5.84e-05   0.00e+00   1.00e+24  0.15 -0.05  1.85  2.618 -117415.190 125687016010329168686752989184.000  0.8310  0.001      0 124.05    431
CL_J0152-1357                913   0.00    1.0  1.45  0.00  0.00  2.46  1.27  3.84 57.91  0.00 10.00   8.51e-07   0.00e+00   4.88e-05  0.38 -0.04  4.65  0.038 -1711.567 1711566691467755206953926656.000  0.8310  0.001      0 125.81    431
CL_J0152-1357                913   0.00    1.0  1.45  0.00  0.00  2.53  1.32  6.02  0.00  0.00  1.56   4.03e-05   2.44e-05   7.95e-05  0.39 -0.04  4.81  1.806 -80978.906 80978905668724512044391333888.000  0.8310  0.001      0 143.79    431
CL_J0152-1357                913   0.00    1.0  1.45  0.00  0.00  2.53  1.32  6.02  0.00  0.00  1.56   4.03e-05   2.44e-05   7.95e-05  0.39 -0.04  4.81  1.806 -80978.906 80978905668724512044391333888.000  0.8310  0.001      0 143.79    431
CL_J0152-1357                913   0.00    1.0  1.45  0.00  0.00  3.73  1.78 11.98  0.00  0.00  3.79   3.02e-05   0.00e+00   5.40e-05  0.57 -0.07  7.19  1.355 -60758.310 60758310040419072745937043456.000  0.8310  0.001      0 161.81    431
CL_J0152-1357                913   0.00    1.0  1.45  0.00  0.00  2.63  1.48  5.65  2.00  0.00 186.34   1.30e-05   0.00e+00   4.54e-05  0.41 -0.03  5.00  0.583 -26124.193 26124193126746973141068677120.000  0.8310  0.001      0 110.26    431
CL_J0152-1357                913   0.00    1.0  1.45  0.00  0.00  3.69  1.97  8.81  0.00  0.00  1.63   3.36e-05   2.23e-05   5.55e-05  0.57 -0.05  7.02  1.509 -67647.650 67647650264433244765016817664.000  0.8310  0.001      0 145.49    431
CL_J0152-1357                913   0.00    1.0  1.45  0.00  0.00  2.21  1.21  4.13  0.00  0.00  5.50   4.15e-05   0.00e+00   7.45e-05  0.34 -0.03  4.20  1.860 -83420.338 83420338233224086660310892544.000  0.8310  0.001      0 142.18    431
CL_J0152-1357                913   0.00    1.0  1.45  0.00  0.00  2.21  1.21  4.13  0.00  0.00  5.50   4.15e-05   0.00e+00   7.45e-05  0.34 -0.03  4.20  1.860 -83420.338 83420338233224086660310892544.000  0.8310  0.001      0 142.18    431
CL_J0152-1357                913   0.00    1.0  1.45  0.00  0.00  2.25  1.07  4.55  1.22  0.00 93.89   2.35e-05   0.00e+00   9.99e-05  0.35 -0.04  4.28  1.053 -47202.236 47202236119769149496449040384.000  0.8310  0.001      0 140.97    431
CL_J0152-1357                913   0.00    1.0  1.45  0.00  0.00  1.62  0.88  2.59  0.00  0.00  1.55   3.97e-05   0.00e+00   9.12e-05  0.25 -0.02  3.07  1.782 -79919.363 79919362947173687405517471744.000  0.8310  0.001      0 112.65    431
CL_J0152-1357                913   0.00    1.0  1.45  0.00  0.00  6.41  2.56 42.21  2.30  0.00 33.21   1.37e-05   0.00e+00   2.48e-05  0.99 -0.15 13.42  0.614 -27516.339 27516338554967929303894851584.000  0.8310  0.001      0 164.71    431
CL_J0152-1357                913   0.00    1.0  1.45  0.00  0.00  1.43  1.00  2.02 828.91  4.32 10.00   3.85e-08   2.15e-08   2.24e-06  0.22 -0.01  2.71  0.002 -77.442 77442136379175120106684416.000  0.8310  0.001      0 101.65    431
CL_J0152-1357                913   0.00    1.0  1.45  0.00  0.00  2.85  1.62  6.25  0.00  0.00 23.72   3.42e-05   0.00e+00   5.79e-05  0.44 -0.03  5.42  1.532 -68698.747 68698747209877532174977073152.000  0.8310  0.001      0 136.64    431
CL_J0542.8-4100              914   0.00    1.0  3.59  0.00  0.00 13.34  5.97 68.51  0.22  0.00  2.71   4.28e-05   3.15e-05   5.35e-05  0.60  0.03  3.53  1.390 -45127.340  2.208  0.6300  0.003      0 295.09    431
CL_J0542.8-4100              914   0.00    1.0  3.59  0.00  0.00  8.59  4.50 24.61  0.32  0.00  2.01   3.72e-05   2.77e-05   4.75e-05  0.39  0.04  1.62  1.209 -39258.834  1.934  0.6300  0.003      0 258.11    431
