# Model: wabs(mekal) for annuli spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr  chisq    dof
ABELL_0478                  1669   0.00   0.17 15.48  0.00  0.00  5.21  5.01  5.44  0.66  0.56  0.73   3.29e-03   3.23e-03   3.37e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.490   2.98    239
ABELL_0478                  1669   0.17   0.27 15.48  0.00  0.00  8.21  7.73  8.78  0.57  0.44  0.70   2.99e-03   2.91e-03   3.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.436   2.57    248
ABELL_0478                  1669   0.27   0.38 15.48  0.00  0.00 11.18 10.25 12.27  0.41  0.25  0.56   3.34e-03   3.25e-03   3.44e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.464   2.67    259
ABELL_0478                  1669   0.38   0.48 15.48  0.00  0.00 11.91 10.83 13.19  0.43  0.26  0.60   3.36e-03   3.26e-03   3.46e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.457   2.39    259
ABELL_0478                  1669   0.48   0.60 15.48  0.00  0.00 12.35 11.30 13.64  0.24  0.10  0.38   3.71e-03   3.61e-03   3.81e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.485   2.47    269
ABELL_0478                  1669   0.60   0.71 15.48  0.00  0.00 14.07 12.56 15.92  0.32  0.14  0.50   3.30e-03   3.20e-03   3.42e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.434   2.36    260
ABELL_0478                  1669   0.71   0.83 15.48  0.00  0.00 13.39 12.19 14.81  0.59  0.41  0.78   3.46e-03   3.36e-03   3.57e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.478   2.30    270
ABELL_0478                  1669   0.83   0.96 15.48  0.00  0.00 14.11 12.81 15.73  0.28  0.12  0.45   3.67e-03   3.57e-03   3.78e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.485   1.93    274
ABELL_0478                  1669   0.96   1.10 15.48  0.00  0.00 20.16 17.64 22.87  0.11  0.00  0.31   3.82e-03   3.68e-03   3.94e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.477   2.05    273
ABELL_0478                  1669   1.10   1.25 15.48  0.00  0.00 18.24 16.03 21.02  0.19  0.00  0.38   3.63e-03   3.51e-03   3.77e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.466   2.02    269
ABELL_0478                  1669   1.25   1.42 15.48  0.00  0.00 21.11 18.59 23.76  0.09  0.00  0.29   4.01e-03   3.86e-03   4.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.497   1.95    281
ABELL_0478                  1669   1.42   1.61 15.48  0.00  0.00 21.06 18.78 23.64  0.00  0.00  0.18   4.03e-03   3.91e-03   4.11e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.494   1.97    281
ABELL_0478                  1669   1.61   1.84 15.48  0.00  0.00 18.03 15.90 20.56  0.22  0.02  0.41   4.12e-03   3.97e-03   4.28e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.526   1.93    287
ABELL_0478                  1669   1.84   2.12 15.48  0.00  0.00 18.30 16.31 20.81  0.22  0.03  0.41   4.34e-03   4.20e-03   4.50e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.552   1.96    292
ABELL_0478                  1669   2.12   2.50 15.48  0.00  0.00 19.58 17.28 22.07  0.21  0.03  0.42   4.72e-03   4.55e-03   4.89e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.594   1.99    306
ABELL_0478                  1669   2.50   3.39 15.48  0.00  0.00 18.64 17.00 20.48  0.08  0.00  0.23   8.30e-03   8.07e-03   8.47e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  1.010   2.29    360
ABELL_0478                  6102   0.00   0.23 15.48  0.00  0.00  6.52  5.92  7.23  0.33  0.17  0.49   4.95e-03   4.76e-03   5.16e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.514   1.44    137
ABELL_0478                  6102   0.23   0.39 15.48  0.00  0.00 11.13  9.48 13.41  0.36  0.07  0.64   4.58e-03   4.35e-03   4.83e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.489   1.49    139
ABELL_0478                  6102   0.39   0.56 15.48  0.00  0.00  9.77  8.58 11.44  0.58  0.33  0.84   4.56e-03   4.35e-03   4.78e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.499   1.52    140
ABELL_0478                  6102   0.56   0.72 15.48  0.00  0.00 12.35 10.39 15.02  0.32  0.04  0.60   4.79e-03   4.56e-03   5.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.498   1.25    144
ABELL_0478                  6102   0.72   0.90 15.48  0.00  0.00 13.23 11.10 16.29  0.70  0.35  1.06   4.63e-03   4.37e-03   4.91e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.501   1.35    143
ABELL_0478                  6102   0.90   1.10 15.48  0.00  0.00 14.00 11.65 17.51  0.70  0.34  1.07   4.59e-03   4.33e-03   4.88e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.496   1.31    145
ABELL_0478                  6102   1.10   1.32 15.48  0.00  0.00 15.56 12.71 19.75  0.68  0.29  1.09   4.55e-03   4.28e-03   4.85e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.491   1.48    142
ABELL_0478                  6102   1.32   1.61 15.48  0.00  0.00 15.02 12.37 19.05  0.72  0.34  1.12   4.74e-03   4.46e-03   5.05e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.504   1.33    144
ABELL_0478                  6102   1.61   1.99 15.48  0.00  0.00 15.05 12.44 19.05  0.69  0.32  1.10   4.80e-03   4.52e-03   5.09e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.507   1.48    146
ABELL_0478                  6102   1.99   2.48 15.48  0.00  0.00 14.56 12.17 18.17  0.49  0.14  0.86   5.05e-03   4.78e-03   5.37e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.509   1.09    147
ABELL_0478                  6102   2.48   3.16 15.48  0.00  0.00 19.71 15.52 25.80  0.00  0.00  0.39   5.73e-03   5.38e-03   5.97e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.521   1.23    154
ABELL_0478                  6102   3.16   4.12 15.48  0.00  0.00 13.78 11.36 17.53  0.40  0.02  0.75   5.59e-03   5.28e-03   5.98e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.550   1.33    165
ABELL_0478                  6102   4.12   6.66 15.48  0.00  0.00 17.98 14.29 23.70  0.26  0.00  0.68   8.46e-03   7.93e-03   9.04e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  0.765   1.09    220
ABELL_0496                  3361   0.00   0.41  4.80  0.00  0.00  2.37  2.27  2.46  0.95  0.82  1.10   4.86e-03   4.58e-03   5.14e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0317  1.029   1.39    138
ABELL_0496                  3361   0.41   0.74  4.80  0.00  0.00  3.09  2.95  3.23  0.79  0.67  0.93   5.48e-03   5.22e-03   5.74e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0317  1.038   0.85    147
ABELL_0496                  3361   0.74   1.10  4.80  0.00  0.00  3.82  3.63  4.01  0.95  0.80  1.13   5.42e-03   5.16e-03   5.67e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0317  1.072   1.04    156
ABELL_0496                  3361   1.10   1.51  4.80  0.00  0.00  4.06  3.85  4.29  0.69  0.56  0.83   5.93e-03   5.69e-03   6.18e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0317  1.090   1.23    160
ABELL_0496                  3361   1.51   2.06  4.80  0.00  0.00  4.82  4.54  5.13  0.62  0.48  0.78   6.57e-03   6.31e-03   6.83e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0317  1.153   1.08    172
ABELL_0496                  3361   2.06   2.50  4.80  0.00  0.00  5.11  4.74  5.53  0.50  0.32  0.67   4.92e-03   4.71e-03   5.16e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0317  0.846   1.19    155
ABELL_0520                  4215   0.00   0.61  7.84  0.00  0.00  7.21  6.43  8.22  0.38  0.22  0.54   8.58e-04   8.23e-04   8.91e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2020  0.076   1.19    142
ABELL_0520                  4215   0.61   0.88  7.84  0.00  0.00  7.60  6.78  8.62  0.36  0.20  0.52   8.37e-04   8.03e-04   8.68e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2020  0.077   0.94    143
ABELL_0520                  4215   0.88   1.10  7.84  0.00  0.00  7.50  6.66  8.53  0.23  0.08  0.38   8.58e-04   8.24e-04   8.89e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2020  0.078   1.14    142
ABELL_0520                  4215   1.10   1.30  7.84  0.00  0.00  6.51  5.88  7.26  0.46  0.31  0.64   8.37e-04   8.00e-04   8.71e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2020  0.078   0.98    146
ABELL_0520                  4215   1.30   1.52  7.84  0.00  0.00  7.75  6.92  8.76  0.32  0.16  0.49   8.43e-04   8.12e-04   8.79e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2020  0.078   1.12    149
ABELL_0520                  4215   1.52   1.75  7.84  0.00  0.00  7.77  6.90  8.89  0.33  0.16  0.50   8.66e-04   8.34e-04   9.02e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2020  0.080   1.12    150
ABELL_0520                  4215   1.75   2.03  7.84  0.00  0.00  8.03  7.12  9.15  0.25  0.09  0.41   9.06e-04   8.71e-04   9.43e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2020  0.081   0.87    154
ABELL_0520                  4215   2.03   2.40  7.84  0.00  0.00  7.98  6.99  9.19  0.26  0.09  0.42   9.85e-04   9.49e-04   1.03e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2020  0.089   1.23    164
ABELL_0520                  4215   2.40   3.33  7.84  0.00  0.00  7.90  7.13  8.84  0.42  0.25  0.59   1.35e-03   1.30e-03   1.40e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2020  0.124   1.07    215
ABELL_0520                  4215   3.33   3.84  7.84  0.00  0.00  7.05  6.03  8.36  0.71  0.39  1.07   5.14e-04   4.81e-04   5.56e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2020  0.051   1.19    140
ABELL_0576                  3289   0.00   0.67  5.57  0.00  0.00  3.53  3.30  3.78  0.66  0.50  0.85   1.14e-03   1.07e-03   1.21e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0382  0.200   0.86    124
ABELL_0576                  3289   0.67   1.12  5.57  0.00  0.00  3.90  3.66  4.17  0.76  0.59  0.96   1.22e-03   1.14e-03   1.28e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0382  0.228   1.01    139
ABELL_0576                  3289   1.12   1.62  5.57  0.00  0.00  4.09  3.83  4.39  0.57  0.42  0.73   1.51e-03   1.44e-03   1.59e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0382  0.272   0.95    154
ABELL_0576                  3289   1.62   2.21  5.57  0.00  0.00  4.16  3.90  4.44  0.48  0.35  0.62   1.97e-03   1.89e-03   2.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0382  0.342   0.94    175
ABELL_0576                  3289   2.21   3.85  5.57  0.00  0.00  4.01  3.85  4.18  0.30  0.23  0.37   5.81e-03   5.67e-03   5.98e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0382  0.933   1.03    291
ABELL_0611                  3194   0.00   0.30  4.99  0.00  0.00  6.80  6.09  7.67  0.42  0.24  0.61   1.08e-03   1.03e-03   1.13e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2880  0.133   1.16    116
ABELL_0611                  3194   0.30   0.58  4.99  0.00  0.00  7.31  6.41  8.48  0.12  0.00  0.25   1.13e-03   1.09e-03   1.17e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2880  0.131   0.99    116
ABELL_0611                  3194   0.58   1.04  4.99  0.00  0.00  6.96  6.18  7.95  0.46  0.27  0.67   1.03e-03   9.87e-04   1.09e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2880  0.128   0.99    119
ABELL_0611                  3194   1.04   1.50  4.99  0.00  0.00  7.63  6.30  9.52  0.26  0.00  0.54   6.24e-04   5.85e-04   6.66e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2880  0.073   0.78     80
ABELL_0644                  2211   0.00   0.49  6.31  0.00  0.00  7.42  6.89  8.04  0.51  0.36  0.67   2.60e-03   2.51e-03   2.68e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  0.334   0.99    194
ABELL_0644                  2211   0.49   0.72  6.31  0.00  0.00  6.85  6.37  7.38  0.53  0.39  0.69   2.48e-03   2.39e-03   2.56e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  0.321   0.97    189
ABELL_0644                  2211   0.72   0.93  6.31  0.00  0.00  6.71  6.27  7.21  0.55  0.41  0.70   2.55e-03   2.46e-03   2.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  0.333   1.13    194
ABELL_0644                  2211   0.93   1.14  6.31  0.00  0.00  7.66  7.09  8.31  0.64  0.48  0.82   2.43e-03   2.34e-03   2.51e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  0.323   1.04    194
ABELL_0644                  2211   1.14   1.35  6.31  0.00  0.00  8.22  7.55  9.01  0.38  0.24  0.53   2.58e-03   2.50e-03   2.66e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  0.326   0.76    194
ABELL_0644                  2211   1.35   1.58  6.31  0.00  0.00  8.26  7.60  9.05  0.56  0.39  0.74   2.54e-03   2.45e-03   2.62e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  0.333   1.16    196
ABELL_0644                  2211   1.58   1.82  6.31  0.00  0.00  8.18  7.49  9.05  0.33  0.19  0.47   2.58e-03   2.50e-03   2.66e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  0.324   1.14    195
ABELL_0644                  2211   1.82   2.10  6.31  0.00  0.00  7.81  7.17  8.56  0.38  0.23  0.53   2.64e-03   2.56e-03   2.72e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  0.331   1.05    200
ABELL_0644                  2211   2.10   2.48  6.31  0.00  0.00  7.81  7.15  8.58  0.34  0.20  0.49   2.78e-03   2.70e-03   2.87e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  0.339   0.96    199
ABELL_0644                  2211   2.48   2.89  6.31  0.00  0.00  7.52  6.93  8.19  0.36  0.22  0.51   2.85e-03   2.76e-03   2.94e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  0.341   0.93    200
ABELL_0644                  2211   2.89   3.38  6.31  0.00  0.00  8.17  7.47  9.02  0.31  0.16  0.46   2.90e-03   2.81e-03   3.00e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  0.346   0.97    208
ABELL_0644                  2211   3.38   3.99  6.31  0.00  0.00  8.89  8.04  9.93  0.29  0.12  0.46   3.02e-03   2.93e-03   3.13e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  0.363   1.18    217
ABELL_0644                  2211   3.99   4.85  6.31  0.00  0.00  8.79  7.97  9.78  0.15  0.00  0.30   3.34e-03   3.23e-03   3.44e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  0.382   0.94    234
ABELL_0644                  2211   4.85   6.38  6.31  0.00  0.00  7.00  6.46  7.62  0.16  0.03  0.29   4.13e-03   4.00e-03   4.26e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  0.460   1.06    278
ABELL_0665                  3586   0.00   0.52  4.24  0.00  0.00  7.06  6.35  7.91  0.23  0.09  0.37   1.61e-03   1.55e-03   1.67e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1810  0.165   1.06    134
ABELL_0665                  3586   0.52   0.86  4.24  0.00  0.00  7.67  6.83  8.74  0.47  0.29  0.67   1.51e-03   1.44e-03   1.57e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1810  0.165   1.18    138
ABELL_0665                  3586   0.86   1.26  4.24  0.00  0.00  7.95  7.06  9.08  0.34  0.17  0.51   1.53e-03   1.47e-03   1.60e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1810  0.165   1.11    141
ABELL_0665                  3586   1.26   1.76  4.24  0.00  0.00  8.47  7.38  9.95  0.15  0.00  0.31   1.68e-03   1.61e-03   1.74e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1810  0.174   1.04    146
ABELL_0665                  3586   1.76   2.37  4.24  0.00  0.00  7.16  6.43  8.08  0.29  0.13  0.45   1.75e-03   1.68e-03   1.82e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1810  0.184   1.16    152
ABELL_0665                  3586   2.37   3.28  4.24  0.00  0.00  8.70  7.70  9.94  0.49  0.29  0.71   1.92e-03   1.84e-03   2.00e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1810  0.209   0.97    177
ABELL_0665                  3586   3.28   3.36  4.24  0.00  0.00 10.88  6.71 25.65  0.30  0.00  1.92   1.49e-04   1.18e-04   1.71e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1810  0.015   1.35     17
ABELL_0754                   577   0.00   0.69  4.60  0.00  0.00  8.10  7.28  9.13  0.40  0.17  0.64   1.44e-03   1.38e-03   1.51e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.194   1.00    179
ABELL_0754                   577   0.69   0.98  4.60  0.00  0.00  7.44  6.67  8.36  0.27  0.06  0.49   1.43e-03   1.37e-03   1.50e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.192   1.25    172
ABELL_0754                   577   0.98   1.24  4.60  0.00  0.00  7.48  6.80  8.27  0.62  0.37  0.89   1.36e-03   1.29e-03   1.43e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.192   1.04    176
ABELL_0754                   577   1.24   1.48  4.60  0.00  0.00  7.26  6.59  8.08  0.55  0.31  0.82   1.32e-03   1.25e-03   1.38e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.187   1.18    173
ABELL_0754                   577   1.48   1.71  4.60  0.00  0.00  7.82  7.08  8.74  0.58  0.33  0.86   1.32e-03   1.25e-03   1.38e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.187   1.04    175
ABELL_0754                   577   1.71   1.92  4.60  0.00  0.00  7.07  6.46  7.83  0.56  0.30  0.79   1.33e-03   1.28e-03   1.40e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.189   0.93    174
ABELL_0754                   577   1.92   2.13  4.60  0.00  0.00  7.55  6.87  8.39  0.58  0.33  0.84   1.38e-03   1.31e-03   1.45e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.196   0.97    177
ABELL_0754                   577   2.13   2.35  4.60  0.00  0.00  9.93  8.71 11.37  0.05  0.00  0.29   1.50e-03   1.43e-03   1.53e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.193   1.08    181
ABELL_0754                   577   2.35   2.56  4.60  0.00  0.00  9.48  8.36 11.01  0.82  0.48  1.19   1.15e-03   1.09e-03   1.22e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.168   1.02    171
ABELL_0754                   577   2.56   2.76  4.60  0.00  0.00  8.38  7.48  9.56  0.45  0.19  0.73   1.26e-03   1.20e-03   1.33e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.174   0.99    172
ABELL_0754                   577   2.76   2.96  4.60  0.00  0.00  7.54  6.82  8.44  0.84  0.55  1.16   1.15e-03   1.09e-03   1.22e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.171   0.93    170
ABELL_0754                   577   2.96   3.17  4.60  0.00  0.00  8.86  7.92 10.07  0.75  0.45  1.07   1.25e-03   1.18e-03   1.31e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.181   1.14    174
ABELL_0754                   577   3.17   3.36  4.60  0.00  0.00  8.75  7.77  9.99  0.36  0.11  0.62   1.29e-03   1.23e-03   1.36e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.178   1.15    175
ABELL_0754                   577   3.36   3.55  4.60  0.00  0.00 10.20  8.92 11.93  0.51  0.20  0.84   1.21e-03   1.15e-03   1.28e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.169   0.91    171
ABELL_0754                   577   3.55   3.74  4.60  0.00  0.00  9.77  8.60 11.31  0.89  0.54  1.26   1.14e-03   1.08e-03   1.21e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.169   1.06    172
ABELL_0754                   577   3.74   3.94  4.60  0.00  0.00 10.42  9.16 12.04  0.98  0.62  1.38   1.20e-03   1.14e-03   1.27e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.179   1.08    180
ABELL_0754                   577   3.94   4.12  4.60  0.00  0.00 11.61  9.87 13.87  0.54  0.18  0.90   1.24e-03   1.17e-03   1.31e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.171   1.07    176
ABELL_0754                   577   4.12   4.31  4.60  0.00  0.00 11.84 10.13 14.12  0.83  0.43  1.28   1.17e-03   1.10e-03   1.24e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.169   1.18    174
ABELL_0754                   577   4.31   4.51  4.60  0.00  0.00 10.14  8.91 11.79  0.84  0.50  1.22   1.22e-03   1.15e-03   1.28e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.177   1.01    175
ABELL_0754                   577   4.51   4.70  4.60  0.00  0.00  9.76  8.62 11.25  0.89  0.53  1.26   1.13e-03   1.06e-03   1.19e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.165   1.00    171
ABELL_0754                   577   4.70   4.88  4.60  0.00  0.00 10.59  9.22 12.43  0.60  0.26  0.96   1.18e-03   1.12e-03   1.25e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.165   0.96    172
ABELL_0754                   577   4.88   5.07  4.60  0.00  0.00 10.73  9.34 12.67  0.98  0.59  1.43   1.14e-03   1.07e-03   1.21e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.168   1.12    175
ABELL_0754                   577   5.07   5.25  4.60  0.00  0.00  9.96  8.76 11.54  1.35  0.93  1.84   1.05e-03   9.86e-04   1.13e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.165   0.99    174
ABELL_0754                   577   5.25   5.44  4.60  0.00  0.00 12.69 10.66 15.44  1.11  0.65  1.62   1.12e-03   1.05e-03   1.20e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.166   1.30    174
ABELL_0754                   577   5.44   5.62  4.60  0.00  0.00 10.14  8.81 11.93  0.71  0.36  1.09   1.10e-03   1.03e-03   1.16e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.157   1.24    166
ABELL_0754                   577   5.62   5.81  4.60  0.00  0.00 14.22 11.89 17.46  1.87  1.20  2.72   1.03e-03   9.45e-04   1.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.163   1.14    174
ABELL_0754                   577   5.81   5.99  4.60  0.00  0.00 12.45 10.60 14.97  1.58  1.02  2.26   9.96e-04   9.22e-04   1.07e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.155   0.94    169
